03/09/2018 analyzed on 07/10/18 frac.diff. = (measured-ideal)/ideal * 1e15
MJD	Al vs Yb frac.diff. from(2.1628871275166585754)	Sr vs Yb frac.diff. from(1.2075070393433381221)	Al/Sr vs Yb frac.diff. from(2.6117014317814574243)	
58186.95462033	NaN	1.42349391	NaN
58186.95463227	NaN	1.55520558	NaN
58186.95464420	NaN	1.75376342	NaN
58186.95465614	NaN	2.32859249	NaN
58186.95466808	NaN	1.92916556	NaN
58186.95468002	NaN	1.76432474	NaN
58186.95469194	NaN	1.51849716	NaN
58186.95470389	NaN	1.18600787	NaN
58186.95471584	NaN	1.50762480	NaN
58186.95472780	NaN	1.57276036	NaN
58186.95473972	NaN	1.65177142	NaN
58186.95475168	NaN	1.86718230	NaN
58186.95476361	NaN	1.84676999	NaN
58186.95477554	NaN	1.56664275	NaN
58186.95478747	NaN	1.96594075	NaN
58186.95479941	NaN	1.83131108	NaN
58186.95481134	NaN	1.75828098	NaN
58186.95482327	NaN	1.33857326	NaN
58186.95483521	NaN	1.66935771	NaN
58186.95484716	NaN	1.80070584	NaN
58186.95485910	NaN	1.80562984	NaN
58186.95487103	NaN	1.85703754	NaN
58186.95488296	NaN	2.00360210	NaN
58186.95489491	NaN	1.76950933	NaN
58186.95490684	NaN	0.83211382	NaN
58186.95491877	NaN	1.00835473	NaN
58186.95493070	NaN	1.62214632	NaN
58186.95494264	NaN	1.78869168	NaN
58186.95495457	NaN	1.12105095	NaN
58186.95496650	NaN	1.28049798	NaN
58186.95497845	NaN	2.01153964	NaN
58186.95499039	NaN	1.96841998	NaN
58186.95500232	NaN	1.83216080	NaN
58186.95501425	NaN	1.14537490	NaN
58186.95502621	NaN	1.36891535	NaN
58186.95503814	NaN	2.07061308	NaN
58186.95505007	NaN	1.91689113	NaN
58186.95506201	NaN	2.06302323	NaN
58186.95507395	NaN	1.99979058	NaN
58186.95508590	NaN	1.88148309	NaN
58186.95509783	NaN	1.64255584	NaN
58186.95510976	NaN	1.65475334	NaN
58186.95512169	NaN	1.88424570	NaN
58186.95513364	NaN	1.53338654	NaN
58186.95514557	NaN	1.39158432	NaN
58186.95515752	NaN	1.26188040	NaN
58186.95516945	NaN	1.57612039	NaN
58186.95518138	NaN	1.49945329	NaN
58186.95519332	NaN	1.36231060	NaN
58186.95520527	NaN	1.52842032	NaN
58186.95521720	NaN	1.23327766	NaN
58186.95522914	NaN	1.61247217	NaN
58186.95524106	NaN	2.02936067	NaN
58186.95525299	NaN	2.34399352	NaN
58186.95526495	NaN	2.49036792	NaN
58186.95527689	NaN	2.18157465	NaN
58186.95528885	NaN	1.83815823	NaN
58186.95530079	NaN	1.71141481	NaN
58186.95531273	NaN	1.83061174	NaN
58186.95532468	NaN	1.85527699	NaN
58186.95533663	NaN	2.17405328	NaN
58186.95534858	NaN	1.61877596	NaN
58186.95536051	NaN	1.56018735	NaN
58186.95537246	NaN	1.84352573	NaN
58186.95538440	NaN	1.25444215	NaN
58186.95539636	NaN	1.52160674	NaN
58186.95540829	NaN	1.78887325	NaN
58186.95542023	NaN	1.81513817	NaN
58186.95543217	NaN	1.72127484	NaN
58186.95544410	NaN	1.72125416	NaN
58186.95545606	NaN	1.80816781	NaN
58186.95546799	NaN	2.04062720	NaN
58186.95547992	NaN	1.68719929	NaN
58186.95549187	NaN	1.47409523	NaN
58186.95550380	NaN	1.13835347	NaN
58186.95551573	NaN	0.89536411	NaN
58186.95552767	NaN	1.49374863	NaN
58186.95553961	NaN	1.81613458	NaN
58186.95555154	NaN	1.54479100	NaN
58186.95556348	NaN	2.03135931	NaN
58186.95557541	NaN	1.92868470	NaN
58186.95558735	NaN	2.29027344	NaN
58186.95559929	NaN	2.11975825	NaN
58186.95561122	NaN	1.96019009	NaN
58186.95562315	NaN	1.77266916	NaN
58186.95563510	NaN	1.86106580	NaN
58186.95564703	NaN	1.92544409	NaN
58186.95565896	NaN	2.23453837	NaN
58186.95567091	NaN	2.15217810	NaN
58186.95568285	NaN	2.09536664	NaN
58186.95569477	NaN	1.72082321	NaN
58186.95570670	NaN	1.56000054	NaN
58186.95571863	NaN	1.60478220	NaN
58186.95573058	NaN	1.59124051	NaN
58186.95574252	NaN	1.32538070	NaN
58186.95575448	NaN	0.85202290	NaN
58186.95576641	NaN	1.06539961	NaN
58186.95577834	NaN	1.22962298	NaN
58186.95579028	NaN	1.38591641	NaN
58186.95580221	NaN	1.84755500	NaN
58186.95581417	NaN	1.99669199	NaN
58186.95582610	NaN	2.04720689	NaN
58186.95583804	NaN	1.77084315	NaN
58186.95584998	NaN	1.91060315	NaN
58186.95586193	NaN	1.55970379	NaN
58186.95587387	NaN	1.74872898	NaN
58186.95588581	NaN	1.57767977	NaN
58186.95589776	NaN	1.44345281	NaN
58186.95590969	NaN	1.57391751	NaN
58186.95592164	NaN	1.66705160	NaN
58186.95593359	NaN	1.14915641	NaN
58186.95594553	NaN	1.79933585	NaN
58186.95595747	NaN	1.32346714	NaN
58186.95596941	NaN	2.05806771	NaN
58186.95598133	NaN	1.72172810	NaN
58186.95599328	NaN	1.88290569	NaN
58186.95600521	NaN	1.61561614	NaN
58186.95601715	NaN	1.72058701	NaN
58186.95602909	NaN	2.28448415	NaN
58186.95604101	NaN	2.03270251	NaN
58186.95605296	NaN	2.19204656	NaN
58186.95606490	NaN	1.59523290	NaN
58186.95607684	NaN	2.25514359	NaN
58186.95608878	NaN	2.36604204	NaN
58186.95610071	NaN	2.05702214	NaN
58186.95611264	NaN	1.68191165	NaN
58186.95612459	NaN	1.77109153	NaN
58186.95613652	NaN	1.20370550	NaN
58186.95614845	NaN	1.75694540	NaN
58186.95616038	NaN	1.83060974	NaN
58186.95617233	NaN	0.83879416	NaN
58186.95618426	NaN	1.51671224	NaN
58186.95619620	NaN	1.57912220	NaN
58186.95620813	NaN	1.37579190	NaN
58186.95622008	NaN	1.31904597	NaN
58186.95623202	NaN	1.24659593	NaN
58186.95624395	NaN	1.26808582	NaN
58186.95625588	NaN	1.33384378	NaN
58186.95626783	NaN	1.46461598	NaN
58186.95627976	NaN	1.65517133	NaN
58186.95629169	NaN	1.55843673	NaN
58186.95630363	NaN	1.36165076	NaN
58186.95631556	NaN	1.59989552	NaN
58186.95632750	NaN	1.37136216	NaN
58186.95633945	NaN	1.73723231	NaN
58186.95635139	NaN	2.06440359	NaN
58186.95636333	NaN	2.25200637	NaN
58186.95637527	NaN	2.20652027	NaN
58186.95638720	NaN	2.49196473	NaN
58186.95639915	NaN	2.24060851	NaN
58186.95641108	NaN	2.74360542	NaN
58186.95642301	NaN	2.68446727	NaN
58186.95643496	NaN	2.57528540	NaN
58186.95644689	NaN	1.88170827	NaN
58186.95645884	NaN	1.72330651	NaN
58186.95647077	NaN	2.07732813	NaN
58186.95648270	NaN	2.09102050	NaN
58186.95649465	NaN	1.73997111	NaN
58186.95650658	NaN	1.78415429	NaN
58186.95651851	NaN	1.92754955	NaN
58186.95653046	NaN	1.63727068	NaN
58186.95654240	NaN	1.61113733	NaN
58186.95655432	NaN	1.61448861	NaN
58186.95656626	NaN	1.78648818	NaN
58186.95657819	NaN	1.83039986	NaN
58186.95659012	NaN	1.61330239	NaN
58186.95660207	NaN	1.60256673	NaN
58186.95661400	NaN	2.07166897	NaN
58186.95662593	NaN	2.23337455	NaN
58186.95663789	NaN	2.11745530	NaN
58186.95664981	NaN	2.26460786	NaN
58186.95666174	NaN	1.61980793	NaN
58186.95667368	NaN	1.34035000	NaN
58186.95668561	NaN	1.52835109	NaN
58186.95669754	NaN	1.52057151	NaN
58186.95670950	NaN	0.67442018	NaN
58186.95672144	NaN	0.38275677	NaN
58186.95673339	NaN	0.68971349	NaN
58186.95674532	NaN	1.22134503	NaN
58186.95675728	NaN	1.34925137	NaN
58186.95676921	NaN	1.35365931	NaN
58186.95678114	NaN	1.59928842	NaN
58186.95679308	NaN	NaN	NaN
58186.95680503	NaN	1.67971009	NaN
58186.95681697	NaN	1.23635242	NaN
58186.95682890	NaN	1.20715421	NaN
58186.95684084	NaN	1.93782202	NaN
58186.95685278	NaN	1.77845884	NaN
58186.95686471	NaN	2.19243144	NaN
58186.95687668	NaN	1.96798706	NaN
58186.95688861	NaN	1.46256080	NaN
58186.95690056	NaN	1.14938405	NaN
58186.95691249	NaN	NaN	NaN
58186.95692444	NaN	1.34068949	NaN
58186.95693638	NaN	NaN	NaN
58186.95694832	NaN	2.16442189	NaN
58186.95696028	NaN	2.03005685	NaN
58186.95697221	NaN	2.24297966	NaN
58186.95698414	NaN	2.15917293	NaN
58186.95699609	NaN	1.70836955	NaN
58186.95700802	NaN	1.56610218	NaN
58186.95701995	NaN	1.72245166	NaN
58186.95703190	NaN	1.99232432	NaN
58186.95704384	NaN	1.73415451	NaN
58186.95705578	NaN	1.26903817	NaN
58186.95706771	NaN	1.30466049	NaN
58186.95707964	NaN	1.47868819	NaN
58186.95709159	NaN	1.61955959	NaN
58186.95710352	NaN	1.72924218	NaN
58186.95711545	NaN	1.82439397	NaN
58186.95712738	NaN	1.88613196	NaN
58186.95713932	NaN	2.06629190	NaN
58186.95715126	NaN	1.34600073	NaN
58186.95716319	NaN	1.20092586	NaN
58186.95717513	NaN	1.99774924	NaN
58186.95718707	NaN	1.18990359	NaN
58186.95719900	NaN	1.43211112	NaN
58186.95721094	NaN	1.32845118	NaN
58186.95722290	NaN	1.73650704	NaN
58186.95723483	NaN	2.17861676	NaN
58186.95724677	NaN	2.22944592	NaN
58186.95725871	NaN	2.06861082	NaN
58186.95727064	NaN	1.68427467	NaN
58186.95728258	NaN	1.98963996	NaN
58186.95729451	NaN	1.48961897	NaN
58186.95730645	NaN	1.01441940	NaN
58186.95731839	NaN	1.01468231	NaN
58186.95733032	NaN	1.49392908	NaN
58186.95734225	NaN	1.20033922	NaN
58186.95735420	NaN	1.37725844	NaN
58186.95736615	NaN	1.14994930	NaN
58186.95737810	NaN	1.88859979	NaN
58186.95739003	NaN	1.91683504	NaN
58186.95740197	NaN	2.28462347	NaN
58186.95741390	NaN	1.88205002	NaN
58186.95742584	NaN	1.38605334	NaN
58186.95743778	NaN	2.17582295	NaN
58186.95744972	NaN	1.34617220	NaN
58186.95746167	NaN	1.11477937	NaN
58186.95747361	NaN	1.43228265	NaN
58186.95748554	NaN	1.36377841	NaN
58186.95749748	NaN	1.47572531	NaN
58186.95750944	NaN	1.69280108	NaN
58186.95752137	NaN	1.40137178	NaN
58186.95753332	NaN	1.97506959	NaN
58186.95754527	NaN	1.96994538	NaN
58186.95755724	NaN	1.79681844	NaN
58186.95756917	NaN	2.02900523	NaN
58186.95758111	NaN	2.35472967	NaN
58186.95759306	NaN	2.04440122	NaN
58186.95760501	NaN	2.35929712	NaN
58186.95761695	NaN	2.60460470	NaN
58186.95762888	NaN	2.39027570	NaN
58186.95764083	NaN	2.08830180	NaN
58186.95765276	NaN	1.66541658	NaN
58186.95766470	NaN	2.02567429	NaN
58186.95767662	NaN	1.50659867	NaN
58186.95768857	NaN	2.03583215	NaN
58186.95770050	NaN	1.71704238	NaN
58186.95771243	NaN	1.53904238	NaN
58186.95772437	NaN	1.90378647	NaN
58186.95773630	NaN	1.85374144	NaN
58186.95774824	NaN	1.99196971	NaN
58186.95776018	NaN	1.26120106	NaN
58186.95777212	NaN	1.90962787	NaN
58186.95778405	NaN	2.02482044	NaN
58186.95779599	NaN	1.78987005	NaN
58186.95780792	NaN	1.67616521	NaN
58186.95781985	NaN	1.67346483	NaN
58186.95783181	NaN	1.87106367	NaN
58186.95784374	NaN	2.16429760	NaN
58186.95785568	NaN	1.35722187	NaN
58186.95786762	NaN	1.34930236	NaN
58186.95787954	NaN	1.29819802	NaN
58186.95789150	NaN	1.22900519	NaN
58186.95790344	NaN	0.88160452	NaN
58186.95791537	NaN	1.26639030	NaN
58186.95792733	NaN	1.04977321	NaN
58186.95793926	NaN	1.55972328	NaN
58186.95795121	NaN	1.75812470	NaN
58186.95796316	NaN	1.93991036	NaN
58186.95797510	NaN	1.70307252	NaN
58186.95798703	NaN	2.15462203	NaN
58186.95799896	NaN	1.83776847	NaN
58186.95801090	NaN	1.72050361	NaN
58186.95802284	NaN	1.88812950	NaN
58186.95803477	NaN	1.35740575	NaN
58186.95804671	NaN	1.66364389	NaN
58186.95805864	NaN	1.70472551	NaN
58186.95807058	NaN	1.30650833	NaN
58186.95808252	NaN	1.20965785	NaN
58186.95809446	NaN	1.44609089	NaN
58186.95810639	NaN	0.99465335	NaN
58186.95811835	NaN	0.94333525	NaN
58186.95813028	NaN	1.08150124	NaN
58186.95814223	NaN	1.70554100	NaN
58186.95815416	NaN	1.27901296	NaN
58186.95816610	NaN	1.69497701	NaN
58186.95817804	NaN	2.19702674	NaN
58186.95818998	NaN	2.22216122	NaN
58186.95820190	NaN	2.22169857	NaN
58186.95821382	NaN	2.19631330	NaN
58186.95822576	NaN	1.41720096	NaN
58186.95823768	NaN	1.20504907	NaN
58186.95824960	NaN	1.88211780	NaN
58186.95826156	NaN	2.04008569	NaN
58186.95827350	NaN	1.78578082	NaN
58186.95828544	NaN	2.08287792	NaN
58186.95829738	NaN	1.95724681	NaN
58186.95830931	NaN	NaN	NaN
58186.95832124	NaN	NaN	NaN
58186.95833318	NaN	NaN	NaN
58186.95834511	NaN	2.12732020	NaN
58186.95835705	NaN	NaN	NaN
58186.95836899	NaN	1.78095511	NaN
58186.95838092	NaN	1.92821841	NaN
58186.95839285	NaN	1.33317996	NaN
58186.95840481	NaN	NaN	NaN
58186.95841674	NaN	1.85982738	NaN
58186.95842868	NaN	1.42432522	NaN
58186.95844064	NaN	1.49048466	NaN
58186.95845260	NaN	1.51029134	NaN
58186.95846453	NaN	1.84802696	NaN
58186.95847646	NaN	1.70498638	NaN
58186.95848840	NaN	NaN	NaN
58186.95850034	NaN	1.43341804	NaN
58186.95851227	NaN	1.70568021	NaN
58186.95852424	NaN	NaN	NaN
58186.95853619	NaN	NaN	NaN
58186.95854814	NaN	2.15469523	NaN
58186.95856007	NaN	1.64950601	NaN
58186.95857201	NaN	1.86966086	NaN
58186.95858394	NaN	1.89368704	NaN
58186.95859590	NaN	NaN	NaN
58186.95860784	NaN	2.20236650	NaN
58186.95861978	NaN	NaN	NaN
58186.95863171	NaN	NaN	NaN
58186.95864363	NaN	2.07246026	NaN
58186.95865558	NaN	2.15323140	NaN
58186.95866753	NaN	2.14540138	NaN
58186.95867945	NaN	2.13577695	NaN
58186.95869138	NaN	1.66968406	NaN
58186.95870333	NaN	1.87131723	NaN
58186.95871525	NaN	1.49047779	NaN
58186.95872719	NaN	NaN	NaN
58186.95873914	NaN	NaN	NaN
58186.95875107	NaN	1.41126044	NaN
58186.95876299	NaN	NaN	NaN
58186.95877491	NaN	NaN	NaN
58186.95878684	NaN	1.26412196	NaN
58186.95879878	NaN	1.81164732	NaN
58186.95881072	NaN	2.01891957	NaN
58186.95882267	NaN	2.01315274	NaN
58186.95883460	NaN	NaN	NaN
58186.95884654	NaN	1.40857964	NaN
58186.95885846	NaN	NaN	NaN
58186.95887041	NaN	1.92062709	NaN
58186.95888234	NaN	2.21572578	NaN
58186.95889429	NaN	2.35849873	NaN
58186.95890622	NaN	NaN	NaN
58186.95891814	NaN	NaN	NaN
58186.95893007	NaN	NaN	NaN
58186.95894202	NaN	1.65893048	NaN
58186.95895396	NaN	1.90646380	NaN
58186.95896591	NaN	1.43872217	NaN
58186.95897784	NaN	1.02693003	NaN
58186.95898978	NaN	1.36053647	NaN
58186.95900172	NaN	NaN	NaN
58186.95901366	NaN	1.64691505	NaN
58186.95902564	NaN	2.00384689	NaN
58186.95903757	NaN	NaN	NaN
58186.95904953	NaN	NaN	NaN
58186.95906146	NaN	1.28729816	NaN
58186.95907340	NaN	1.79096718	NaN
58186.95908534	NaN	1.98974453	NaN
58186.95909730	NaN	1.98924167	NaN
58186.95910925	NaN	1.53046691	NaN
58186.95912121	NaN	1.07346113	NaN
58186.95913315	NaN	1.61220222	NaN
58186.95914507	NaN	1.29560206	NaN
58186.95915702	NaN	1.74086692	NaN
58186.95916896	NaN	1.54652076	NaN
58186.95918091	NaN	1.91221383	NaN
58186.95919285	NaN	1.53178527	NaN
58186.95920477	NaN	NaN	NaN
58186.95921672	NaN	2.09733973	NaN
58186.95922867	NaN	1.93169264	NaN
58186.95924062	NaN	1.68407183	NaN
58186.95925256	NaN	1.55160274	NaN
58186.95926449	NaN	1.44868093	NaN
58186.95927644	NaN	1.77185700	NaN
58186.95928837	NaN	1.50637253	NaN
58186.95930032	NaN	1.79616752	NaN
58186.95931225	NaN	1.80134852	NaN
58186.95932418	NaN	0.98746434	NaN
58186.95933610	NaN	0.99366990	NaN
58186.95934802	NaN	1.54711062	NaN
58186.95935996	NaN	1.60594620	NaN
58186.95937189	NaN	1.82885972	NaN
58186.95938381	NaN	1.66106725	NaN
58186.95939574	NaN	1.78240925	NaN
58186.95940768	NaN	1.78076137	NaN
58186.95941961	NaN	2.17739516	NaN
58186.95943154	NaN	1.67747011	NaN
58186.95944347	NaN	NaN	NaN
58186.95945542	NaN	1.65938953	NaN
58186.95946735	NaN	2.02189838	NaN
58186.95947928	NaN	1.70278375	NaN
58186.95949122	NaN	1.72546178	NaN
58186.95950315	NaN	2.12099888	NaN
58186.95951509	NaN	1.80400887	NaN
58186.95952703	NaN	1.65495925	NaN
58186.95953897	NaN	1.51042116	NaN
58186.95955092	NaN	1.41889556	NaN
58186.95956286	NaN	0.87234440	NaN
58186.95957482	NaN	1.20283108	NaN
58186.95958675	NaN	0.97668868	NaN
58186.95959867	NaN	1.49331789	NaN
58186.95961061	NaN	2.05479875	NaN
58186.95962256	NaN	1.17792759	NaN
58186.95963449	NaN	1.03318799	NaN
58186.95964644	NaN	1.28909363	NaN
58186.95965838	NaN	1.45805124	NaN
58186.95967031	NaN	1.60238743	NaN
58186.95968225	NaN	1.80150120	NaN
58186.95969417	NaN	2.09283984	NaN
58186.95970611	NaN	1.20214506	NaN
58186.95971803	NaN	1.79530100	NaN
58186.95972997	NaN	2.14381134	NaN
58186.95974190	NaN	2.00148049	NaN
58186.95975386	NaN	2.06898900	NaN
58186.95976579	NaN	2.28053170	NaN
58186.95977772	NaN	2.12861440	NaN
58186.95978964	NaN	1.68926206	NaN
58186.95980156	NaN	2.30421787	NaN
58186.95981350	NaN	2.35843397	NaN
58186.95982544	NaN	1.86002769	NaN
58186.95983736	NaN	1.52158561	NaN
58186.95984931	NaN	1.47141723	NaN
58186.95986123	NaN	1.38413320	NaN
58186.95987317	NaN	1.90831979	NaN
58186.95988511	NaN	2.21309724	NaN
58186.95989704	NaN	1.92843429	NaN
58186.95990897	NaN	1.96296879	NaN
58186.95992092	NaN	1.66586610	NaN
58186.95993285	NaN	1.70425667	NaN
58186.95994478	NaN	1.73444526	NaN
58186.95995671	NaN	1.77880940	NaN
58186.95996865	NaN	1.82591432	NaN
58186.95998059	NaN	1.41180936	NaN
58186.95999252	NaN	1.93168855	NaN
58186.96000446	NaN	1.36200050	NaN
58186.96001640	NaN	1.84415348	NaN
58186.96002832	NaN	1.49031650	NaN
58186.96004028	NaN	0.76775519	NaN
58186.96005222	NaN	1.20763179	NaN
58186.96006416	NaN	1.57919943	NaN
58186.96007610	NaN	1.32343320	NaN
58186.96008803	NaN	1.60571438	NaN
58186.96009999	NaN	1.62331107	NaN
58186.96011192	NaN	1.62089685	NaN
58186.96012384	NaN	1.25901034	NaN
58186.96013579	NaN	1.44652680	NaN
58186.96014771	NaN	1.38901595	NaN
58186.96015964	NaN	0.77674882	NaN
58186.96017156	NaN	1.28544698	NaN
58186.96018351	NaN	1.16230543	NaN
58186.96019544	NaN	1.25777503	NaN
58186.96020736	NaN	0.99956802	NaN
58186.96021928	NaN	1.14282939	NaN
58186.96023124	NaN	2.01421776	NaN
58186.96024317	NaN	1.50292628	NaN
58186.96025509	NaN	1.54888081	NaN
58186.96026704	NaN	1.96618999	NaN
58186.96027898	NaN	1.56708991	NaN
58186.96029093	NaN	1.35327656	NaN
58186.96030287	NaN	1.67237355	NaN
58186.96031479	NaN	1.67984630	NaN
58186.96032675	NaN	1.93819539	NaN
58186.96033869	NaN	1.82841718	NaN
58186.96035064	NaN	1.62493934	NaN
58186.96036257	NaN	1.92716276	NaN
58186.96037452	NaN	2.11764889	NaN
58186.96038646	NaN	1.33385493	NaN
58186.96039840	NaN	1.39901812	NaN
58186.96041033	NaN	1.67074237	NaN
58186.96042226	NaN	1.54488018	NaN
58186.96043420	NaN	1.74943059	NaN
58186.96044614	NaN	1.98945959	NaN
58186.96045809	NaN	1.67207117	NaN
58186.96047002	NaN	1.86933659	NaN
58186.96048196	NaN	1.63476793	NaN
58186.96049389	NaN	1.07400471	NaN
58186.96050585	NaN	1.09378294	NaN
58186.96051777	NaN	1.23379749	NaN
58186.96052970	NaN	1.29644593	NaN
58186.96054165	NaN	1.61059517	NaN
58186.96055357	NaN	1.70279767	NaN
58186.96056552	NaN	1.87175921	NaN
58186.96057746	NaN	2.22052396	NaN
58186.96058939	NaN	2.47488331	NaN
58186.96060132	NaN	2.33377452	NaN
58186.96061328	NaN	1.98146671	NaN
58186.96062522	NaN	1.36968683	NaN
58186.96063717	NaN	1.04327242	NaN
58186.96064911	NaN	1.36618882	NaN
58186.96066104	NaN	2.00813504	NaN
58186.96067298	NaN	1.56184912	NaN
58186.96068493	NaN	1.64144392	NaN
58186.96069688	NaN	1.59580837	NaN
58186.96070881	NaN	1.65500490	NaN
58186.96072077	NaN	1.91777894	NaN
58186.96073271	NaN	1.72620768	NaN
58186.96074466	NaN	1.76752623	NaN
58186.96075659	NaN	1.63721060	NaN
58186.96076853	NaN	1.82068396	NaN
58186.96078045	NaN	1.63579872	NaN
58186.96079239	NaN	1.64201650	NaN
58186.96080433	NaN	1.63147344	NaN
58186.96081627	NaN	1.86438332	NaN
58186.96082821	NaN	1.87351812	NaN
58186.96084015	NaN	1.60057137	NaN
58186.96085209	NaN	2.15698863	NaN
58186.96086402	NaN	1.77234940	NaN
58186.96087597	NaN	1.73510103	NaN
58186.96088792	NaN	2.05415169	NaN
58186.96089986	NaN	1.30998080	NaN
58186.96091179	NaN	1.67383463	NaN
58186.96092372	NaN	1.54962903	NaN
58186.96093567	NaN	1.72841827	NaN
58186.96094760	NaN	1.77362176	NaN
58186.96095956	NaN	1.49877194	NaN
58186.96097149	NaN	1.64801231	NaN
58186.96098343	NaN	2.20896342	NaN
58186.96099538	NaN	1.81126727	NaN
58186.96100734	NaN	1.44868716	NaN
58186.96101927	NaN	1.49769875	NaN
58186.96103121	NaN	1.83388331	NaN
58186.96104316	NaN	1.32459391	NaN
58186.96105509	NaN	1.60878611	NaN
58186.96106702	NaN	1.20514945	NaN
58186.96107897	NaN	1.72645966	NaN
58186.96109092	NaN	1.62042286	NaN
58186.96110286	NaN	1.25216403	NaN
58186.96111480	NaN	0.87138024	NaN
58186.96112673	NaN	0.94725429	NaN
58186.96113866	NaN	0.99038889	NaN
58186.96115061	NaN	1.16122309	NaN
58186.96116256	NaN	1.55625922	NaN
58186.96117452	NaN	1.22919579	NaN
58186.96118645	NaN	1.35578099	NaN
58186.96119837	NaN	1.26355894	NaN
58186.96121033	NaN	1.41311772	NaN
58186.96122226	NaN	1.44692312	NaN
58186.96123422	NaN	1.01772764	NaN
58186.96124615	NaN	2.23932769	NaN
58186.96125808	NaN	2.11662508	NaN
58186.96127003	NaN	2.01597337	NaN
58186.96128196	NaN	1.93455685	NaN
58186.96129391	NaN	1.80450372	NaN
58186.96130584	NaN	1.92438834	NaN
58186.96131778	NaN	1.90535519	NaN
58186.96132973	NaN	1.95108176	NaN
58186.96134166	NaN	1.57977252	NaN
58186.96135361	NaN	2.11312643	NaN
58186.96136553	NaN	1.57988593	NaN
58186.96137746	NaN	1.98046644	NaN
58186.96138941	NaN	1.13477747	NaN
58186.96140134	NaN	1.96767203	NaN
58186.96141326	NaN	1.55477959	NaN
58186.96142518	NaN	1.05254497	NaN
58186.96143711	NaN	1.83481690	NaN
58186.96144906	NaN	1.83548413	NaN
58186.96146098	NaN	2.09259968	NaN
58186.96147292	NaN	1.65497963	NaN
58186.96148486	NaN	2.08076602	NaN
58186.96149680	NaN	1.56303596	NaN
58186.96150873	NaN	1.13123415	NaN
58186.96152067	NaN	0.94733983	NaN
58186.96153261	NaN	0.91499727	NaN
58186.96154455	NaN	1.32778717	NaN
58186.96155648	NaN	1.88818603	NaN
58186.96156841	NaN	1.80308058	NaN
58186.96158034	NaN	2.07193285	NaN
58186.96159228	NaN	2.10970179	NaN
58186.96160422	NaN	1.83294567	NaN
58186.96161615	NaN	1.76736287	NaN
58186.96162809	NaN	1.16120847	NaN
58186.96164003	NaN	2.13651464	NaN
58186.96165199	NaN	1.52483488	NaN
58186.96166393	NaN	NaN	NaN
58186.96167588	NaN	1.69003666	NaN
58186.96168782	NaN	1.83849253	NaN
58186.96169976	NaN	1.98788855	NaN
58186.96171170	NaN	2.45075836	NaN
58186.96172362	NaN	1.30551131	NaN
58186.96173557	NaN	1.43245528	NaN
58186.96174752	NaN	1.34910322	NaN
58186.96175945	NaN	1.04441196	NaN
58186.96177140	NaN	1.22615832	NaN
58186.96178334	NaN	1.57818346	NaN
58186.96179527	NaN	1.14810557	NaN
58186.96180721	NaN	2.09831538	NaN
58186.96181915	NaN	1.98308267	NaN
58186.96183111	NaN	2.34909724	NaN
58186.96184305	NaN	1.95912319	NaN
58186.96185499	NaN	1.90716695	NaN
58186.96186693	NaN	2.42598186	NaN
58186.96187886	NaN	1.87227787	NaN
58186.96189082	NaN	2.04887448	NaN
58186.96190275	NaN	2.05311561	NaN
58186.96191470	NaN	1.70442694	NaN
58186.96192663	NaN	1.43688263	NaN
58186.96193857	NaN	1.23190361	NaN
58186.96195050	NaN	0.95530008	NaN
58186.96196243	NaN	1.31153814	NaN
58186.96197438	NaN	1.67884769	NaN
58186.96198631	NaN	1.47965764	NaN
58186.96199826	NaN	1.98846629	NaN
58186.96201021	NaN	1.91138304	NaN
58186.96202214	NaN	1.94264599	NaN
58186.96203408	NaN	1.79832601	NaN
58186.96204606	NaN	2.09261849	NaN
58186.96205799	NaN	2.14541742	NaN
58186.96206992	NaN	1.82964043	NaN
58186.96208186	NaN	2.03284245	NaN
58186.96209381	NaN	2.07502639	NaN
58186.96210574	NaN	1.97172212	NaN
58186.96211768	NaN	1.73788771	NaN
58186.96212961	NaN	1.94259517	NaN
58186.96214157	NaN	1.78195671	NaN
58186.96215350	NaN	1.93692282	NaN
